[1.24732193]
[0.88550055]
[1.04774371]
[0.6688131]
[1.14334693]
[1.22125137]
[1.23000958]
[2.08152745]
[2.07599915]
[1.23115236]
[1.17564053]
[0.55074796]
[2.11972008]
[0.84217319]
[1.96699806]
[0.55816522]
[1.22352387]
[1.12672867]
[0.86017352]
[2.01218343]
[2.21912145]
[1.28909709]
[1.28213063]
[1.29390712]
[1.29194847]
[2.02267114]
[2.13075458]
[1.51285303]
[1.4889375]
[1.78244006]
[0.86906704]
[1.35896741]
[0.82103876]
[2.09046205]
[1.2992744]
[1.17389601]
[1.28647416]
[2.20519698]
[0.67141911]
[1.27158368]
[2.21580411]
[1.27184843]
[1.29962251]
[1.27278647]
[0.46954754]
[1.19999939]
[0.42669255]
[2.21891631]
[1.96473252]
[0.72554832]
[0.97174117]
[1.24996704]
[1.54856904]
[0.94627177]
[1.21749481]
[1.15644815]
[2.21351135]
[1.28191825]
[1.22018254]
[2.03885562]
[1.45794918]
[1.07890626]
[2.21926429]
[1.15873839]
[0.61361626]
[0.5427911]
[1.75772223]
[1.24628911]
[1.23977829]
[2.18961133]
[1.2978718]
[1.24890891]
[1.21819663]
[2.11647159]
[1.26260075]
[0.85639]
[1.30007169]
[1.12357761]
[0.58151956]
[1.26345947]
[0.83973601]
[2.03833329]
[1.22035401]
[1.368802]
[0.61110323]
[1.03139078]
[0.88802334]
[1.11238562]
[0.82863353]
[1.44790079]
[1.69645538]
[1.23441178]
[0.43668255]
[1.14390413]
[1.28218643]
[0.68955194]
[2.13303629]
[1.18548058]
[1.25649476]
[0.63822486]
[1.30002281]
[1.07822441]
[1.26142432]
[1.2061888]
[1.33740828]
[2.19900592]
[1.19952952]
[1.13739112]
[0.77235731]
[1.4028387]
[2.21788739]
[0.86625952]
[1.2988081]
[1.29866967]
[0.69678957]
[1.66516819]
[1.25031122]
[0.8578896]
[1.10263061]
[1.16425547]
[1.23852597]
[1.23620659]
[1.29130774]
[1.12645953]
[1.22638984]
[1.28149327]
[0.76377766]
[1.05503568]
[0.85614553]
[0.58337068]
[0.5933497]
[0.70595123]
[2.13373635]
[2.12529753]
[1.37433292]
[1.28140555]
[1.14026942]
[1.22013342]
[1.22369824]
[1.18455273]
[1.29974532]
[1.29958513]
[1.05612277]
[0.66767397]
[1.67724408]
[1.74707371]
[1.2266351]
[0.71357625]
[1.29893876]
[1.71722074]
[1.66655757]
[1.19527152]
[1.26289825]
[1.22152784]
[2.16499931]
[2.21643437]
[0.68799544]
[0.82302353]
[1.66760926]
[1.76709751]
[1.12332155]
[0.9661551]
[1.2788203]
[1.22112853]
[1.3000772]
[1.57726348]
[2.17667855]
[1.2242513]
[2.19829559]
[1.53743236]
[2.00209403]
[1.78253525]
[1.06658482]
[1.26108537]
[0.87360938]
[0.73858074]
[1.28981225]
[1.02594772]
[1.05259553]
[1.27813462]
[0.68200171]
[1.29762334]
[1.27967022]
[0.65070357]
[1.22044228]
[0.65063296]
[0.686266]
[1.43787276]
[2.00129776]
[0.55633921]
[1.22682263]
[0.89503062]
[1.28154703]
[1.23303032]
[1.60384063]
[2.17689008]
[1.05268995]
[1.24393586]
[2.00191806]
[1.53304968]
[2.15280415]
[1.27109688]
[0.99952983]
[2.13993353]
[0.8844638]
[2.21557353]
[1.29124673]
[0.53876673]
[1.22740665]
[1.27512841]
[1.24375846]
[1.29580286]
[1.27436096]
[0.69370926]
[0.86323332]
[2.02443934]
[1.29096786]
[1.98889133]
[1.29427129]
[2.04357304]
[0.82587867]
[1.26987717]
[1.26348841]
[1.2903486]
[1.26105131]
[1.29334931]
[0.69955451]
[1.89006854]
[1.27163901]
[0.83662677]
[1.99936223]
[1.26758241]
[1.27141488]
[0.92678277]
[1.29869119]
[2.21883332]
[1.01479582]
[0.59102117]
[0.69212246]
[0.45977895]
[2.18064319]
[1.25653678]
[1.21998941]
[1.25108215]
[2.04664847]
[1.05467367]
[2.17457413]
[0.91920493]
[1.29671273]
[0.68945283]
[1.36863425]
[1.25510062]
[0.93501918]
[1.23134312]
[2.13767809]
[1.88991585]
[1.10082217]
[1.29867339]
[1.18347794]
[0.93200896]
[2.19377428]
[1.29984732]
[1.42603768]
[1.25791952]
[1.29086702]
[1.881354]
[1.22259824]
[1.23106221]
[0.96854716]
[1.22963064]
[1.36552688]
[1.99464985]
[1.36072774]
[0.64902332]
[1.76304656]
[1.1761812]
[1.68864725]
[1.55936297]
[1.11076419]
[1.26621978]
[1.99293303]
[1.124659]
[1.23570315]
[0.83344182]
[1.41919426]
[1.28550474]
[1.7780031]
[0.90875488]
[1.11151891]
[1.2954684]
[1.23758485]
[1.03827287]
[2.13781538]
[2.18874519]
[2.03359066]
[1.26620798]
[1.45619885]
[1.24579222]
[0.59828587]
[1.22729332]
[2.04224297]
[0.70238598]
[0.61316228]
[0.79975587]
[0.76297657]
[1.34374981]
[1.29179062]
[1.22000025]
[1.32498081]
[1.05063174]
[1.57936872]
[1.51480387]
[2.20612822]
[2.15198053]
[0.45448575]
[2.03707798]
[1.83540157]
[0.76245398]
[1.22425573]
[1.15888618]
[1.29857523]
[1.29912294]
[0.59556949]
[1.29093387]
[1.28413057]
[1.28494634]
[1.29925701]
[2.07492707]
[1.28547426]
[0.51809101]
[0.60065416]
[2.01490763]
[1.29224655]
[1.25955364]
[0.83596256]
[1.29962877]
[2.21616975]
[1.28132473]
[1.1201653]
[1.39381402]
[0.42169662]
[1.62156013]
[1.22284857]
[1.22190986]
[1.41679063]
[0.41110011]
[1.78192876]
[1.01102024]
[0.88513249]
[1.23424475]
[1.29984277]
[0.89526315]
[2.18380038]
[0.89114506]
[0.88142298]
[1.92396065]
[0.56520467]
[0.89720048]
[1.69512116]
[1.67586287]
[1.23551568]
[1.64311921]
[2.21818809]
[1.26388031]
[1.0705175]
[2.0436141]
[0.6009588]
[1.66219644]
[1.4677707]
[2.00129756]
[1.23495372]
[1.41307554]
[1.24072764]
[1.27519123]
[1.50518779]
[0.55224471]
[0.90888678]
[1.47475097]
[0.93351248]
[1.24235755]
[0.99703895]
[1.17300267]
[1.23276637]
[1.29893854]
[1.58753899]
[1.28899681]
[0.69263846]
[0.69481098]
[0.58821255]
[0.9368193]
[1.30668929]
[1.73889978]
[1.24919747]
[0.68295377]
[0.81615704]
[1.28500084]
[1.16104312]
[0.48626086]
[0.79566269]
[1.25983965]
[1.23862741]
[1.22831239]
[1.22723438]
[1.29087597]
[0.78307986]
[1.29681038]
[0.58562476]
[1.2907605]
[1.28648787]
[1.29795047]
[1.92947252]
[2.21828291]
[0.88358927]
[0.54583318]
[0.84994991]
[0.81109686]
[1.89361989]
[2.07897221]
[1.29767149]
[2.03358086]
[0.78342695]
[1.73751817]
[1.28754952]
[0.86300387]
[1.29954606]
[0.66839211]
[1.19459403]
[1.29982352]
[0.94750798]
[0.55350275]
[1.28892062]
[1.20149303]
[0.70589215]
[0.58438914]
[1.91306785]
[0.77662182]
[1.27173312]
[1.48600389]
[1.65454296]
[1.06195177]
[1.08872652]
[0.94342293]
[1.14460147]
[1.49100186]
[2.21341761]
[0.70666279]
[1.2210895]
[1.25369996]
[1.08854049]
[0.74115279]
[1.09780385]
[1.29029906]
[1.29006618]
[1.27262435]
[1.45551633]
[1.25870355]
[1.29856358]
[1.24635477]
[2.2141495]
[1.22640096]
[1.27065665]
[1.0591068]
[0.88484949]
[1.18584878]
[1.0224634]
[1.24607906]
[1.46332065]
[0.55864711]
[1.24434209]
[1.76030161]
[2.20427661]
[1.289]
[1.29140164]
[1.50420114]
[1.28671728]
[0.84470335]
[0.71481998]
[1.22670043]
[0.65433781]
[2.21780463]
[0.61593677]
[1.25077243]
[1.65724987]
[0.9841754]
[1.30010434]
[1.6764952]
[1.62426205]
[1.03694401]
[1.07175393]
[1.27449975]
[1.28332416]
[1.22091537]
[2.18907791]
[1.2899506]
[1.4159098]
[1.2757171]
[1.47816932]
[0.78422748]
[1.39507045]
[0.51937504]
[1.29969288]
[1.33891002]
[1.35775323]
[1.29910552]
[2.21495871]
[1.92533188]
[0.62035001]
[1.703313]
[0.64542563]
[1.22118009]
[0.64357464]
[1.22216297]
[1.29689648]
[1.26279583]
[1.21850185]
[1.27589661]
[1.24556268]
[1.22029591]
[1.36872729]
[1.23958186]
[2.21886748]
[1.20940107]
[1.22007632]
[0.83061897]
[0.91905515]
[0.8356242]
[1.29762724]
[0.47089134]
[1.19859793]
[1.29894156]
[0.79978816]
[1.50285875]
[0.58917728]
[0.84050245]
[1.61936106]
[1.92661727]
[2.21925318]
[1.3462706]
[1.24955097]
[1.25770815]
[1.25369148]
[1.21257733]
[1.29677248]
[1.2235787]
[1.13331231]
[1.00073912]
[0.83074869]
[0.99243462]
[0.81816751]
[1.22094172]
[1.71871624]
[0.80132325]
[0.97018165]
[1.29592938]
[0.84889619]
[0.59649274]
[1.23193125]
[0.90444975]
[1.27391492]
[0.6036365]
[1.27659604]
[0.60890526]
[1.27695255]
[1.27879112]
[0.7598418]
[1.02071628]
[1.2688986]
[2.18572718]
[1.22126045]
[2.20313637]
[1.27830994]
[1.3762933]
[0.96070049]
[2.15013151]
[1.24273069]
[1.24921076]
[1.28885059]
[1.18992212]
[1.29411732]
[1.7745447]
[1.28939549]
[2.18523263]
[1.27201552]
[2.20636205]
[2.0994025]
[1.29600417]
[2.04033627]
[1.23955087]
[1.27953036]
[0.4806098]
[1.13095545]
[1.92950494]
[1.28827088]
[1.29647493]
[2.13020935]
[1.25373508]
[1.9808006]
[1.22788781]
[1.24127446]
[1.20482663]
[1.97328852]
[0.79378998]
[1.22753712]
[1.70567015]
[1.56843942]
[1.22356446]
[0.96201409]
[1.90719311]
[1.29849682]
[1.10711913]
[1.6714127]
[2.19445126]
[1.29209118]
[1.60989806]
[1.6759408]
[1.29512096]
[1.78068175]
[1.50801071]
[0.95476992]
[1.93191168]
[0.78594033]
[1.18978456]
[1.26756807]
[0.55329351]
[2.21498947]
[1.40632913]
[1.9802317]
[1.24016881]
[1.12492975]
[1.29817083]
[1.22394493]
[0.78485823]
[1.98615501]
[1.28760605]
[0.60574534]
[1.46670613]
[0.73390433]
[1.26215844]
[1.05404926]
[1.22195529]
[2.21926468]
[0.97729033]
[1.22731664]
[0.75721611]
[1.28740446]
[2.21561627]
[0.81320447]
[0.79170604]
[1.35963169]
[0.88445006]
[0.80231212]
[0.82650371]
[0.76190825]
[2.19025993]
[1.92469209]
[1.09387282]
[1.30003528]
[1.80381842]
[1.29967493]
[1.58572412]
[1.2850398]
[1.298444]
[1.28419589]
[1.66543672]
[1.3000984]
[1.29136111]
[1.59915345]
[2.20702925]
[1.10962994]
[2.02279118]
[0.84066559]
[1.29638534]
[0.91027553]
[1.29998918]
[0.94200434]
[0.74170342]
[0.41178505]
[1.29012514]
[0.47339874]
[0.71615576]
[2.00136791]
[1.22552298]
[0.95982367]
[1.2828905]
[1.7677984]
[2.20313041]
[0.86741637]
[1.23304651]
[1.28434389]
[1.29665167]
[1.29931312]
[1.7814269]
[2.10028616]
[0.71112353]
[1.29167584]
[0.86537892]
[1.75186137]
[1.35672687]
[1.85159934]
[1.29047739]
[1.42336354]
[1.98624631]
[0.94339098]
[1.22724196]
[2.14085956]
[1.28396126]
[1.22058334]
[1.2212598]
[1.14675022]
[1.22596717]
[1.28142997]
[1.28712707]
[1.01960628]
[2.20906367]
[0.48611992]
[1.0020973]
[1.29282923]
[0.93340318]
[1.05714257]
[0.4379075]
[1.88217786]
[1.03466154]
[2.21495553]
[1.77077396]
[1.27705538]
[2.14277762]
[0.78287042]
[2.16276046]
[1.29517206]
[2.09623712]
[0.99133325]
[1.22075783]
[2.18433108]
[1.24456231]
[1.24650569]
[1.19342853]
[2.20919765]
[0.76256199]
[1.29646226]
[1.29145716]
[1.25132233]
[1.28403471]
[2.20702236]
[1.20572442]
[1.37974445]
[1.29780832]
[1.29589145]
[1.26592781]
[1.22007354]
[1.23121299]
[1.58531992]
[1.28696956]
[1.67842909]
[0.765607]
[1.18959835]
[2.21926694]
[2.20330626]
[0.81241582]
[0.96588057]
[1.29730175]
[0.95172877]
[1.8197647]
[0.8779598]
[1.27238215]
[1.31031361]
[1.23782948]
[0.63484666]
[0.86405191]
[0.96476257]
[0.4582908]
[0.53987134]
[2.19254116]
[1.25365449]
[2.21774054]
[0.53163149]
[0.62329419]
[1.10729128]
[2.21896566]
[1.29558854]
[1.45174304]
[0.58807897]
[0.77861581]
[0.4975944]
[1.19380986]
[1.85184771]
[1.22018849]
[1.1416504]
[0.61880742]
[1.98111949]
[1.47452696]
[1.28194707]
[2.21119509]
[1.28048683]
[1.45610325]
[0.97501061]
[0.59993548]
[1.63265127]
[1.03667714]
[1.27134236]
[1.28019942]
[0.55297059]
[1.28231738]
[1.55125838]
[1.27934822]
[0.55108199]
[0.74554518]
[1.19178293]
[0.45630044]
[1.84880168]
[0.94751433]
[0.69336065]
[2.21268285]
[1.28616424]
[1.74378708]
[1.2410158]
[0.72063471]
[1.27779468]
[1.62681238]
[1.25749956]
[1.29963833]
[0.92424231]
[1.28050136]
[1.15296985]
[1.22683925]
[0.60339394]
[1.28509003]
[1.57515778]
[0.57188632]
[1.29546322]
[0.6080829]
[1.2521378]
[1.4807003]
[1.5577414]
[2.19459826]
[0.66535074]
[1.2373895]
[1.92858993]
[1.24508312]
[1.2885104]
[0.82632177]
[1.16321069]
[2.13150625]
[1.29983032]
[2.21330517]
[1.22778498]
[1.27522493]
[0.58340624]
[0.50435738]
[1.29194478]
[1.27583453]
[1.32294343]
[2.00504562]
[1.29851453]
[0.66732885]
[1.76206832]
[1.28779699]
[0.55857233]
[1.17051598]
[1.25425464]
[0.9758595]
[0.79318827]
[1.15263753]
[1.10571002]
[1.22081439]
[1.75608798]
[1.26724824]
[1.45225936]
[1.16002479]
[1.61916928]
[1.08172014]
[0.60428231]
[0.40648563]
[1.29957423]
[1.82827206]
[1.36976644]
[0.53560526]
[1.56827646]
[1.29587713]
[1.63534444]
[1.20117197]
[2.18469567]
[2.21545968]
[1.7711863]
[0.63248581]
[0.78599851]
[1.27488157]
[1.95795831]
[1.25750839]
[0.42276553]
[0.95441204]
[1.23352482]
[0.79630567]
[1.28286619]
[2.2006807]
[1.32697005]
[0.42566865]
[0.5871016]
[1.92696415]
[2.07078183]
[1.17764385]
[1.24429177]
[1.23835915]
[1.72392092]
[1.29996071]
[1.23682141]
[1.24521829]
[1.78153593]
[0.48275006]
[1.2901439]
[1.00965696]
[1.25570545]
[1.22329561]
[1.10000405]
[1.00127793]
[1.42416834]
[1.20660264]
[1.22252762]
[1.21998998]
[2.16803477]
[1.21153347]
[1.69392256]
[0.88781183]
[1.29874704]
[1.28770294]
[1.22538653]
[1.2261028]
[2.14581564]
[1.08012181]
[1.23303722]
[1.18926467]
[0.89829943]
[1.28503665]
[2.19441394]
[0.85943943]
[2.11128262]
[2.04974845]
[0.76462473]
[1.25691065]
[1.48600952]
[0.88881235]
[0.63631535]
[1.29626184]
[1.38787449]
[2.0766837]
[1.32320489]
[1.04319323]
[1.2385036]
[1.47073765]
[1.22046735]
[0.82593154]
[1.29538225]
[0.92477101]
[1.2211063]
[1.29924713]
[0.65025909]
[1.66435542]
[1.2917934]
[0.60164461]
[1.96009931]
[0.41715731]
[1.07305886]
[0.65942957]
[1.27530684]
[1.29941227]
[1.29290448]
[0.54429393]
[1.24718005]
[0.63380581]
[1.26911191]
[1.22394141]
[1.22342922]
[1.21000563]
[0.42060173]
[0.74993199]
[0.67314891]
[2.03371682]
[2.05025516]
[1.22198763]
[2.01669073]
[1.25667649]
[1.29008064]
[1.22234609]
[1.276711]
[1.12145375]
[1.28623811]
[1.2584066]
[1.27185911]
[0.70092791]
[1.77489986]
[0.70638801]
[0.46102232]
[2.05437229]
[2.13067592]
[1.14662714]
[1.27693109]
[0.97601551]
[1.29999418]
[1.23183194]
[0.92996967]
[0.72359749]
[2.21607979]
[1.22872202]
[0.54995841]
[1.26590141]
[1.24036451]
[1.26565369]
[1.24117648]
[0.58993795]
[1.23605096]
[2.15641166]
[1.23481923]
[1.22167013]
[1.22065728]
[1.84145956]
[1.28372313]
[0.77835421]
[1.29972269]
[0.86492804]
[1.27079841]
[1.23356932]
[1.93280611]
[0.90938115]
[1.27406066]
[2.19460798]
[1.32200466]
[0.40699775]
[2.01713493]
[1.2255446]
[1.47372695]
[1.25792483]
[0.8186757]
[1.82030148]
[1.23511639]
[1.29871627]
[1.61218717]
[0.99685531]
[1.25396564]
[1.22617457]
[1.21600753]
[0.54282992]
[1.29740772]
[1.26277255]
[0.91510501]
[1.24482811]
[0.95947621]
[2.19792489]
[1.99178049]
[1.13670318]
[1.27670305]
[1.22498369]
[1.2703125]
[1.06428425]
[1.15401887]
[1.73118125]
[1.24474442]
[1.1314306]
[1.22088765]
[1.19331668]
[1.09600347]
[2.21370906]
[0.64022785]
[2.15059791]
[2.04468944]
[1.23977595]
[1.2961834]
[1.26875984]
[1.29881714]
[1.04263629]
[0.91964386]
[1.22049075]
[1.2930773]
[2.06277913]
[0.90326728]
[1.25330809]
[0.66907998]
[0.44107567]
[1.26554729]
[1.23249842]
[1.28512021]
[1.29232736]
[2.21907497]
[0.70166851]
[1.09943776]
[0.68875932]
[1.22210698]
[0.9645964]
[0.88311401]
[1.29932995]
[2.21434643]
[1.146347]
[2.00323561]
[1.2983221]
[1.28167637]
[1.24504583]
[1.1426647]
[2.09530476]
[0.59033654]
[1.29844013]
[1.29968948]
[1.29317131]
[1.2999927]
[2.21588789]
[1.2210286]
[1.27463418]
[0.99294826]
[1.34544582]
[1.22976125]
[0.96297645]
[1.29645118]
[0.61465128]
[0.90205446]
[0.77565361]
[2.11165615]
[0.91593489]
[1.25389586]
[1.27777528]
[1.27054908]
[0.8409016]
[1.38961355]
[1.44787575]
[1.01151478]
[1.24218061]
[1.23083779]
[1.25338954]
[0.51229338]
[1.22449996]
[1.25966443]
[1.28154409]
[1.24042345]
[1.24991939]
[0.56698799]
[1.28402654]
[1.22723036]
[1.45055862]
[1.19809701]
[0.9399915]
[1.23340359]
[1.25884765]
[0.93593417]
[2.16163858]
[1.29856995]
[1.96814037]
[1.24576631]
[1.13401894]
[0.8416192]
[1.15027428]
[1.36007344]
[1.25358439]
[1.22681098]
[1.28444958]
[0.62979811]
[1.34487993]
[0.72615042]
[0.96768657]
[1.22338573]
[1.79189526]
[1.22065782]
[1.29865681]
[1.9983351]
[0.46900853]
[1.86940251]
[0.96243101]
[0.79189051]
[0.58927011]
[0.57593105]
[1.23763812]
[1.31602865]
[0.79614907]
[1.17471701]
[0.84655714]
[1.29625931]
[1.2611701]
[1.17294417]
[1.28134913]
[1.27715378]
[1.27869266]
[1.22336489]
[1.2498301]
[1.20053173]
[0.61118135]
[1.79891897]
[1.28641006]
[1.24776262]
[1.24765171]
[1.29214213]
[2.02283244]
[0.57150729]
[0.6397223]
[1.42232533]
[1.26060407]
[1.28439132]
[1.06991531]
[1.29860701]
[1.02875467]
[0.06359235]
[0.52539075]
[1.21998857]
[1.28544465]
[0.47351873]
[1.21482692]
[0.94427768]
[1.29819681]
[0.01447232]
[0.92646492]
[1.88999034]
[1.42166158]
[1.47475205]
[1.30577189]
[0.23090379]
[1.71606694]
[1.29456229]
[1.22003838]
[0.02858974]
[1.23059279]
[2.20659789]
[1.02923462]
[2.15806256]
[0.08589764]
[0.4219355]
[1.52848638]
[0.0143242]
[0.02780934]
[0.00756313]
[0.01454849]
[2.09522514]
[0.00842987]
[1.24052272]
[1.22378746]
[0.03666397]
[0.0213526]
[1.28659962]
[0.00588644]
[2.04739279]
[2.20533212]
[1.57251907]
[0.52027785]
[2.19963835]
[0.01504501]
[1.27464812]
[2.21799979]
[0.00906585]
[1.25389326]
[0.20842629]
[1.79005295]
[0.01591188]
[0.58719268]
[2.14490603]
[0.04873155]
[1.25061122]
[0.02964745]
[1.44403717]
[0.01854761]
[0.02283435]
[2.02260741]
[2.07250683]
[1.24702842]
[0.0210971]
[1.510736]
[2.18688075]
[0.03386034]
[2.2118991]
[2.19931036]
[1.33518496]
[0.1213194]
[0.01486589]
[0.02344651]
[0.32752713]
[0.07650247]
[1.24470945]
[0.93947865]
[1.25468619]
[0.11701988]
[0.00728635]
[1.52582088]
[0.00727362]
[2.16558888]
[1.240529]
[0.17156819]
[0.02802256]
[0.01154638]
[1.56065395]
[1.23533945]
[0.02312304]
[0.02476304]
[2.01501635]
[0.0077932]
[1.22000809]
[0.04016362]
[2.06295175]
[2.04108922]
[2.20361251]
[1.82420771]
[0.12734236]
[1.11704234]
[1.23264109]
[1.87805708]
[0.00579761]
[1.26515621]
[1.99925808]
[1.93943031]
[1.61492961]
[1.22149179]
[0.31468547]
[0.08324988]
[1.27091788]
[0.06490314]
[1.22178826]
[1.27309148]
[0.00857571]
[0.05429903]
[1.43987744]
[2.21132137]
[1.22046729]
[1.22158075]
[0.01366161]
[0.0409085]
[2.03209857]
[1.27130422]
[2.08823071]
[1.2384488]
[0.01269275]
[0.02186386]
[1.22012437]
[1.28677438]
[1.22548917]
[0.26678062]
[0.11568461]
[1.13626586]
[0.00588491]
[0.06035626]
[0.12577055]
[1.23418886]
[1.699227]
[0.03633341]
[0.26503621]
[1.22185864]
[0.52826047]
[2.20488817]
[0.53481013]
[2.21000795]
[1.89643327]
[1.22186548]
[0.87699153]
[1.22328688]
[1.24946427]
[0.02090361]
[0.05473348]
[1.29140922]
[1.97513744]
[2.21443831]
[1.22738083]
[1.24548232]
[2.19847488]
[1.9459483]
[1.25108396]
[1.51958999]
[0.84220827]
[1.25645638]
[0.01771307]
[0.53141345]
[1.23769111]
[1.29286709]
[1.14761212]
[0.02663448]
[0.73275031]
[1.92955003]
[0.03006254]
[1.2982695]
[0.11953352]
[1.29268404]
[0.02013329]
[0.02307114]
[1.30003468]
[2.1730991]
[0.57243176]
[1.68943601]
[1.85631581]
[1.23006679]
[0.01795853]
[1.25420256]
[1.51441249]
[1.47240993]
[1.65749246]
[1.6546802]
[0.0108424]
[0.18821146]
[1.8810743]
[2.18887145]
[1.67708256]
[1.23130601]
[0.98829615]
[0.03829565]
[0.00517683]
[0.30996653]
[0.00635133]
[2.16083659]
[0.05379773]
[1.22023479]
[0.03435615]
[0.0109073]
[0.16601207]
[0.271358]
[1.83022064]
[0.21005431]
[0.00517656]
[0.03294443]
[1.68930214]
[1.97903292]
[1.65169687]
[0.91138064]
[0.00612288]
[1.25356235]
[0.08230737]
[1.22037843]
[2.18685277]
[1.2393263]
[1.67800459]
[2.21810283]
[1.27022573]
[1.23599289]
[0.58423361]
[1.2905439]
[0.03560237]
[0.06421305]
[2.21871082]
[2.21905883]
[2.12022144]
[1.30010093]
[1.26287154]
[0.02889274]
[0.02231876]
[0.00577003]
[1.27557224]
[0.50024816]
[1.48318815]
[0.0070634]
[0.08256659]
[0.11427437]
[0.85854501]
[0.61300965]
[1.23845153]
[0.08979953]
[0.01159175]
[2.20665407]
