0.949526814,0.958277434,,,,,,,,,
0.948475289,0.958277434,,,,,,,,,
0.953781513,0.958277434,,,,,,,,,
0.953781513,0.958277434,,,,,,,,,
0.95383001,0.958277434,,,,,,,,,
0.95383001,0.958277434,,,,,,,,,
0.952830189,0.958277434,,,,,,,,,
0.952830189,0.958277434,,,,,,,,,
0.952879581,0.958277434,,,,,,,,,
0.951832461,0.958277434,,,,,,,,,
0.951882845,0.958277434,,,,,,,,,
0.951882845,0.958277434,,,,,,,,,
0.951933124,0.958277434,,,,,,,,,
0.94984326,0.958277434,,,,,,,,,
0.956158664,0.958277434,,,,,,,,,
0.956158664,0.958277434,,,,,,,,,
0.955161627,0.958277434,,,,,,,,,
0.955161627,0.958277434,,,,,,,,,
0.955208333,0.958277434,,,,,,,,,
0.955208333,0.958277434,,,,,,,,,
0.95421436,0.958277434,,,,,,,,,
0.95421436,0.958277434,,,,,,,,,
0.954261954,0.958277434,,,,,,,,,
0.954261954,0.958277434,,,,,,,,,
0.952232606,0.958277434,,,,,,,,,
0.958463136,0.958277434,,,,,,,,,
0.958506224,0.958277434,,,,,,,,,
0.95746888,0.958277434,,,,,,,,,
0.957512953,0.958277434,,,,,,,,,
0.957512953,0.958277434,,,,,,,,,
0.957556936,0.958277434,,,,,,,,,
0.956521739,0.958277434,,,,,,,,,
0.956566701,0.958277434,,,,,,,,,
0.956566701,0.958277434,,,,,,,,,
0.955578512,0.958277434,,,,,,,,,
0.955578512,0.958277434,,,,,,,,,
0.955624355,0.958277434,,,,,,,,,
0.955624355,0.958277434,,,,,,,,,
0.954639175,0.958277434,,,,,,,,,
0.954639175,0.958277434,,,,,,,,,
0.954685891,0.958277434,,,,,,,,,
0.954685891,0.958277434,,,,,,,,,
0.953703704,0.958277434,,,,,,,,,
0.953703704,0.958277434,,,,,,,,,
0.953751285,0.958277434,,,,,,,,,
0.952723535,0.958277434,,,,,,,,,
0.957905544,0.958277434,,,,,,,,,
0.95687885,0.958277434,,,,,,,,,
0.962051282,0.958277434,,,,,,,,,
0.962051282,0.958277434,,,,,,,,,
0.962090164,0.958277434,,,,,,,,,
0.962090164,0.958277434,,,,,,,,,
0.961105425,0.958277434,,,,,,,,,
0.961105425,0.958277434,,,,,,,,,
0.961145194,0.958277434,,,,,,,,,
0.961145194,0.958277434,,,,,,,,,
0.960163432,0.958277434,,,,,,,,,
0.960163432,0.958277434,,,,,,,,,
0.960204082,0.958277434,,,,,,,,,
0.960204082,0.958277434,,,,,,,,,
0.95922528,0.958277434,,,,,,,,,
0.95922528,0.958277434,,,,,,,,,
0.959266802,0.958277434,,,,,,,,,
0.959266802,0.958277434,,,,,,,,,
0.958290946,0.958277434,,,,,,,,,
0.957273652,0.958277434,,,,,,,,,
0.963414634,0.958277434,,,,,,,,,
0.962398374,0.958277434,,,,,,,,,
0.962436548,0.958277434,,,,,,,,,
0.962436548,0.958277434,,,,,,,,,
0.962474645,0.958277434,,,,,,,,,
0.961460446,0.958277434,,,,,,,,,
0.961499493,0.958277434,,,,,,,,,
0.961499493,0.958277434,,,,,,,,,
0.961538462,0.958277434,,,,,,,,,
0.95951417,0.958277434,,,,,,,,,
0.96562184,0.958277434,,,,,,,,,
0.96562184,0.958277434,,,,,,,,,
0.964646465,0.958277434,,,,,,,,,
0.964646465,0.958277434,,,,,,,,,
0.964682139,0.958277434,,,,,,,,,
0.964682139,0.958277434,,,,,,,,,
0.963709677,0.958277434,,,,,,,,,
0.963709677,0.958277434,,,,,,,,,
0.963746224,0.958277434,,,,,,,,,
0.963746224,0.958277434,,,,,,,,,
0.96277666,0.958277434,,,,,,,,,
0.96277666,0.958277434,,,,,,,,,
0.96281407,0.958277434,,,,,,,,,
0.96281407,0.958277434,,,,,,,,,
0.96184739,0.958277434,,,,,,,,,
0.96184739,0.958277434,,,,,,,,,
0.961885657,0.958277434,,,,,,,,,
0.960882648,0.958277434,,,,,,,,,
0.960921844,0.958277434,,,,,,,,,
0.960921844,0.958277434,,,,,,,,,
0.960960961,0.958277434,,,,,,,,,
0.95995996,0.958277434,,,,,,,,,
0.96,0.958277434,,,,,,,,,
0.96,0.958277434,,,,,,,,,
